@relation coletas

@attribute lotacao numeric
@attribute total_segundos numeric
@attribute temp_aparente numeric
@attribute precipitacao numeric
@attribute class {vazio,normal,lotado,superlotado}

@data
11,54594,29.88,0.0127,lotado
11,54595,29.88,0.0127,lotado
10,54596,29.88,0.0127,lotado
13,54597,29.88,0.0127,lotado
14,54598,29.88,0.0127,lotado
11,54599,29.88,0.0127,lotado
11,54600,29.88,0.0127,normal
12,54601,29.88,0.0127,normal
13,54602,29.88,0.0127,normal
13,54603,29.88,0.0127,normal
17,54604,29.88,0.0127,normal
18,54605,29.88,0.0127,normal
18,54606,29.88,0.0127,normal
15,54607,29.88,0.0127,normal
15,54608,29.88,0.0127,normal
22,54609,29.88,0.0127,normal
24,54610,29.88,0.0127,normal
23,54611,29.88,0.0127,normal
22,54612,29.88,0.0127,normal
22,54613,29.88,0.0127,normal
20,54614,29.88,0.0127,normal
22,54615,29.88,0.0127,normal
22,54616,29.88,0.0127,normal
22,54617,29.88,0.0127,normal
22,54618,29.88,0.0127,normal
15,54619,29.88,0.0127,normal
17,54620,29.88,0.0127,normal
16,54621,29.88,0.0127,normal
16,54622,29.88,0.0127,normal
16,54623,29.88,0.0127,normal
16,54624,29.88,0.0127,normal
13,54625,29.88,0.0127,normal
13,54626,29.88,0.0127,normal
13,54627,29.88,0.0127,normal
13,54628,29.88,0.0127,normal
13,54629,29.88,0.0127,normal
9,54630,29.88,0.0127,normal
9,54631,29.88,0.0127,normal
10,54632,29.88,0.0127,normal
10,54633,29.88,0.0127,normal
10,54634,29.88,0.0127,normal
10,54635,29.87,0.0127,normal
10,54636,29.87,0.0127,normal
10,54637,29.87,0.0127,normal
10,54638,29.87,0.0127,normal
11,54639,29.87,0.0127,normal
11,54640,29.87,0.0127,normal
11,54641,29.87,0.0127,normal
10,54642,29.87,0.0127,normal
11,54643,29.87,0.0127,normal
11,54644,29.87,0.0127,normal
11,54645,29.87,0.0127,normal
11,54646,29.87,0.0127,normal
12,54647,29.87,0.0127,normal
12,54648,29.87,0.0127,normal
11,54649,29.87,0.0127,normal
11,54650,29.87,0.0127,normal
12,54651,29.87,0.0127,normal
12,54652,29.87,0.0127,normal
12,54653,29.87,0.0127,normal
13,54654,29.87,0.0127,normal
13,54655,29.87,0.0127,normal
13,54656,29.87,0.0127,normal
12,54657,29.87,0.0127,normal
15,54658,29.87,0.0127,normal
20,54659,29.87,0.0127,normal
20,54660,29.87,0.0127,normal
19,54661,29.87,0.0127,normal
19,54662,29.87,0.0127,normal
20,54663,29.87,0.0127,normal
19,54664,29.87,0.0127,normal
19,54665,29.87,0.0127,normal
19,54666,29.87,0.0127,normal
21,54667,29.87,0.0127,normal
23,54668,29.87,0.0127,normal
18,54669,29.87,0.0127,normal
17,54670,29.87,0.0127,normal
18,54671,29.87,0.0127,normal
19,54672,29.87,0.0127,normal
21,54673,29.87,0.0127,normal
24,54674,29.87,0.0127,normal
26,54675,29.87,0.0127,normal
27,54676,29.87,0.0127,normal
25,54677,29.87,0.0127,normal
21,54678,29.87,0.0127,normal
22,54679,29.87,0.0127,normal
21,54680,29.87,0.0127,normal
22,54681,29.87,0.0127,normal
21,54682,29.87,0.0127,normal
20,54683,29.87,0.0127,normal
20,54684,29.87,0.0127,normal
20,54685,29.87,0.0127,normal
22,54686,29.87,0.0127,normal
24,54687,29.87,0.0127,normal
25,54688,29.87,0.0127,normal
26,54689,29.87,0.0127,normal
27,54690,29.87,0.0127,normal
27,54691,29.87,0.0127,normal
27,54692,29.87,0.0127,normal
30,54693,29.87,0.0127,normal
30,54694,29.87,0.0127,normal
30,54695,29.85,0.0127,normal
30,54696,29.85,0.0127,normal
31,54697,29.85,0.0127,normal
30,54698,29.85,0.0127,normal
31,54699,29.85,0.0127,normal
30,54700,29.85,0.0127,normal
31,54701,29.85,0.0127,normal
33,54702,29.85,0.0127,normal
32,54703,29.85,0.0127,normal
31,54704,29.85,0.0127,normal
31,54705,29.85,0.0127,normal
30,54706,29.85,0.0127,normal
31,54707,29.85,0.0127,normal
31,54708,29.85,0.0127,normal
31,54709,29.85,0.0127,normal
31,54710,29.85,0.0127,normal
31,54711,29.85,0.0127,normal
33,54712,29.85,0.0127,normal
34,54713,29.85,0.0127,normal
34,54714,29.85,0.0127,normal
34,54715,29.85,0.0127,normal
35,54716,29.85,0.0127,normal
34,54717,29.85,0.0127,normal
35,54718,29.85,0.0127,normal
35,54719,29.85,0.0127,normal
35,54720,29.85,0.0127,normal
37,54721,29.85,0.0127,normal
36,54722,29.85,0.0127,normal
36,54723,29.85,0.0127,normal
36,54724,29.85,0.0127,normal
38,54725,29.85,0.0127,normal
37,54726,29.85,0.0127,normal
36,54727,29.85,0.0127,normal
34,54728,29.85,0.0127,normal
34,54729,29.85,0.0127,normal
34,54730,29.85,0.0127,normal
32,54731,29.85,0.0127,normal
32,54732,29.85,0.0127,normal
32,54733,29.85,0.0127,normal
32,54734,29.85,0.0127,normal
34,54735,29.85,0.0127,normal
34,54736,29.85,0.0127,normal
34,54737,29.85,0.0127,normal
34,54738,29.85,0.0127,normal
35,54739,29.85,0.0127,normal
36,54740,29.85,0.0127,normal
38,54741,29.85,0.0127,normal
39,54742,29.85,0.0127,normal
39,54743,29.85,0.0127,normal
39,54744,29.85,0.0127,normal
39,54745,29.85,0.0127,normal
39,54746,29.85,0.0127,normal
40,54747,29.85,0.0127,normal
40,54748,29.85,0.0127,normal
40,54749,29.85,0.0127,normal
41,54750,29.85,0.0127,normal
40,54751,29.85,0.0127,normal
41,54752,29.85,0.0127,normal
41,54753,29.85,0.0127,normal
44,54754,29.85,0.0127,normal
43,54755,29.83,0.0127,normal
45,54756,29.83,0.0127,normal
45,54757,29.83,0.0127,normal
45,54758,29.83,0.0127,normal
46,54759,29.83,0.0127,normal
46,54760,29.83,0.0127,normal
46,54761,29.83,0.0127,normal
45,54762,29.83,0.0127,normal
45,54763,29.83,0.0127,normal
42,54764,29.83,0.0127,normal
42,54765,29.83,0.0127,normal
43,54766,29.83,0.0127,normal
42,54767,29.83,0.0127,normal
43,54768,29.83,0.0127,normal
40,54769,29.83,0.0127,normal
40,54770,29.83,0.0127,normal
40,54771,29.83,0.0127,normal
40,54772,29.83,0.0127,normal
40,54773,29.83,0.0127,normal
40,54774,29.83,0.0127,normal
38,54775,29.83,0.0127,normal
35,54776,29.83,0.0127,normal
35,54777,29.83,0.0127,normal
34,54778,29.83,0.0127,normal
35,54779,29.83,0.0127,normal
34,54780,29.83,0.0127,normal
34,54781,29.83,0.0127,normal
36,54782,29.83,0.0127,normal
35,54783,29.83,0.0127,normal
36,54784,29.83,0.0127,normal
36,54785,29.83,0.0127,normal
37,54786,29.83,0.0127,normal
37,54787,29.83,0.0127,normal
37,54788,29.83,0.0127,normal
36,54789,29.83,0.0127,normal
36,54790,29.83,0.0127,normal
37,54791,29.83,0.0127,normal
36,54792,29.83,0.0127,normal
35,54793,29.83,0.0127,normal
35,54794,29.83,0.0127,normal
34,54795,29.83,0.0127,normal
33,54796,29.83,0.0127,normal
31,54797,29.83,0.0127,normal
31,54798,29.83,0.0127,normal
31,54799,29.83,0.0127,normal
32,54800,29.83,0.0127,normal
32,54801,29.83,0.0127,normal
32,54802,29.83,0.0127,normal
32,54803,29.83,0.0127,normal
32,54804,29.83,0.0127,normal
33,54805,29.83,0.0127,normal
33,54806,29.83,0.0127,normal
35,54807,29.83,0.0127,normal
35,54808,29.83,0.0127,normal
35,54809,29.83,0.0127,normal
36,54810,29.83,0.0127,normal
37,54811,29.83,0.0127,normal
38,54812,29.83,0.0127,normal
39,54813,29.83,0.0127,normal
39,54814,29.83,0.0127,normal
40,54815,29.81,0.0127,normal
40,54816,29.81,0.0127,normal
38,54817,29.81,0.0127,normal
37,54818,29.81,0.0127,normal
37,54819,29.81,0.0127,normal
37,54820,29.81,0.0127,normal
35,54821,29.81,0.0127,normal
36,54822,29.81,0.0127,normal
35,54823,29.81,0.0127,normal
35,54824,29.81,0.0127,normal
31,54825,29.81,0.0127,normal
33,54826,29.81,0.0127,normal
33,54827,29.81,0.0127,normal
33,54828,29.81,0.0127,normal
32,54829,29.81,0.0127,normal
31,54830,29.81,0.0127,normal
32,54831,29.81,0.0127,normal
31,54832,29.81,0.0127,normal
30,54833,29.81,0.0127,normal
28,54834,29.81,0.0127,normal
29,54835,29.81,0.0127,normal
28,54836,29.81,0.0127,normal
29,54837,29.81,0.0127,normal
30,54838,29.81,0.0127,normal
30,54839,29.81,0.0127,normal
29,54840,29.81,0.0127,normal
30,54841,29.81,0.0127,normal
30,54842,29.81,0.0127,normal
30,54843,29.81,0.0127,normal
31,54844,29.81,0.0127,normal
30,54845,29.81,0.0127,normal
28,54846,29.81,0.0127,normal
28,54847,29.81,0.0127,normal
29,54848,29.81,0.0127,normal
28,54849,29.81,0.0127,normal
29,54850,29.81,0.0127,normal
28,54851,29.81,0.0127,normal
28,54852,29.81,0.0127,normal
28,54853,29.81,0.0127,normal
29,54854,29.81,0.0127,normal
29,54855,29.81,0.0127,normal
28,54856,29.81,0.0127,normal
27,54857,29.81,0.0127,normal
26,54858,29.81,0.0127,normal
29,54859,29.81,0.0127,normal
27,54860,29.81,0.0127,normal
28,54861,29.81,0.0127,normal
29,54862,29.81,0.0127,normal
29,54863,29.81,0.0127,normal
27,54864,29.81,0.0127,normal
26,54865,29.81,0.0127,normal
26,54866,29.81,0.0127,normal
26,54867,29.81,0.0127,normal
26,54868,29.81,0.0127,normal
25,54869,29.81,0.0127,normal
25,54870,29.81,0.0127,normal
26,54871,29.81,0.0127,normal
25,54872,29.81,0.0127,normal
25,54873,29.81,0.0127,normal
25,54874,29.81,0.0127,normal
27,54875,29.79,0.0127,normal
28,54876,29.79,0.0127,normal
29,54877,29.79,0.0127,normal
29,54878,29.79,0.0127,normal
28,54879,29.79,0.0127,normal
28,54880,29.79,0.0127,normal
27,54881,29.79,0.0127,normal
27,54882,29.79,0.0127,normal
28,54883,29.79,0.0127,normal
28,54884,29.79,0.0127,normal
29,54885,29.79,0.0127,normal
29,54886,29.79,0.0127,normal
29,54887,29.79,0.0127,normal
29,54888,29.79,0.0127,normal
30,54889,29.79,0.0127,normal
31,54890,29.79,0.0127,normal
31,54891,29.79,0.0127,normal
32,54892,29.79,0.0127,normal
33,54893,29.79,0.0127,normal
34,54894,29.79,0.0127,normal
33,54895,29.79,0.0127,normal
33,54896,29.79,0.0127,normal
33,54897,29.79,0.0127,normal
33,54898,29.79,0.0127,normal
33,54899,29.79,0.0127,normal
32,54900,29.79,0.0127,lotado
32,54901,29.79,0.0127,lotado
31,54902,29.79,0.0127,lotado
27,54903,29.79,0.0127,lotado
29,54904,29.79,0.0127,lotado
29,54905,29.79,0.0127,lotado
29,54906,29.79,0.0127,lotado
29,54907,29.79,0.0127,lotado
30,54908,29.79,0.0127,lotado
29,54909,29.79,0.0127,lotado
30,54910,29.79,0.0127,lotado
30,54911,29.79,0.0127,lotado
31,54912,29.79,0.0127,lotado
31,54913,29.79,0.0127,lotado
30,54914,29.79,0.0127,lotado
29,54915,29.79,0.0127,lotado
29,54916,29.79,0.0127,lotado
30,54917,29.79,0.0127,lotado
29,54918,29.79,0.0127,lotado
29,54919,29.79,0.0127,lotado
28,54920,29.79,0.0127,lotado
27,54921,29.79,0.0127,lotado
26,54922,29.79,0.0127,lotado
26,54923,29.79,0.0127,lotado
26,54924,29.79,0.0127,lotado
26,54925,29.79,0.0127,lotado
26,54926,29.79,0.0127,lotado
28,54927,29.79,0.0127,lotado
28,54928,29.79,0.0127,lotado
29,54929,29.79,0.0127,lotado
29,54930,29.79,0.0127,lotado
29,54931,29.79,0.0127,lotado
29,54932,29.79,0.0127,lotado
28,54933,29.79,0.0127,lotado
28,54934,29.79,0.0127,lotado
28,54935,29.78,0.0127,lotado
30,54936,29.78,0.0127,lotado
30,54937,29.78,0.0127,lotado
30,54938,29.78,0.0127,lotado
31,54939,29.78,0.0127,lotado
31,54940,29.78,0.0127,lotado
31,54941,29.78,0.0127,lotado
31,54942,29.78,0.0127,lotado
31,54943,29.78,0.0127,lotado
30,54944,29.78,0.0127,lotado
32,54945,29.78,0.0127,lotado
30,54946,29.78,0.0127,lotado
30,54947,29.78,0.0127,lotado
30,54948,29.78,0.0127,lotado
30,54949,29.78,0.0127,lotado
30,54950,29.78,0.0127,lotado
31,54951,29.78,0.0127,lotado
31,54952,29.78,0.0127,lotado
32,54953,29.78,0.0127,lotado
32,54954,29.78,0.0127,lotado
30,54955,29.78,0.0127,lotado
30,54956,29.78,0.0127,lotado
30,54957,29.78,0.0127,lotado
30,54958,29.78,0.0127,lotado
30,54959,29.78,0.0127,lotado
30,54960,29.78,0.0127,lotado
30,54961,29.78,0.0127,lotado
30,54962,29.78,0.0127,lotado
28,54963,29.78,0.0127,lotado
28,54964,29.78,0.0127,lotado
28,54965,29.78,0.0127,lotado
29,54966,29.78,0.0127,lotado
29,54967,29.78,0.0127,lotado
29,54968,29.78,0.0127,lotado
30,54969,29.78,0.0127,lotado
30,54970,29.78,0.0127,lotado
30,54971,29.78,0.0127,lotado
29,54972,29.78,0.0127,lotado
29,54973,29.78,0.0127,lotado
30,54974,29.78,0.0127,lotado
30,54975,29.78,0.0127,lotado
29,54976,29.78,0.0127,lotado
30,54977,29.78,0.0127,lotado
30,54978,29.78,0.0127,lotado
29,54979,29.78,0.0127,lotado
30,54980,29.78,0.0127,lotado
30,54981,29.78,0.0127,lotado
32,54982,29.78,0.0127,lotado
33,54983,29.78,0.0127,lotado
33,54984,29.78,0.0127,lotado
33,54985,29.78,0.0127,lotado
33,54986,29.78,0.0127,lotado
34,54987,29.78,0.0127,lotado
33,54988,29.78,0.0127,lotado
32,54989,29.78,0.0127,lotado
31,54990,29.78,0.0127,lotado
30,54991,29.78,0.0127,lotado
29,54992,29.78,0.0127,lotado
29,54993,29.78,0.0127,lotado
28,54994,29.78,0.0127,lotado
28,54995,29.76,0.0102,lotado
28,54996,29.76,0.0102,lotado
28,54997,29.76,0.0102,lotado
26,54998,29.76,0.0102,lotado
26,54999,29.76,0.0102,lotado
26,55000,29.76,0.0102,lotado
25,55001,29.76,0.0102,lotado
25,55002,29.76,0.0102,lotado
26,55003,29.76,0.0102,lotado
25,55004,29.76,0.0102,lotado
25,55005,29.76,0.0102,lotado
25,55006,29.76,0.0102,lotado
24,55007,29.76,0.0102,lotado
25,55008,29.76,0.0102,lotado
25,55009,29.76,0.0102,lotado
25,55010,29.76,0.0102,lotado
26,55011,29.76,0.0102,lotado
26,55012,29.76,0.0102,lotado
26,55013,29.76,0.0102,lotado
26,55014,29.76,0.0102,lotado
27,55015,29.76,0.0102,lotado
27,55016,29.76,0.0102,lotado
27,55017,29.76,0.0102,lotado
27,55018,29.76,0.0102,lotado
27,55019,29.76,0.0102,lotado
27,55020,29.76,0.0102,lotado
27,55021,29.76,0.0102,lotado
27,55022,29.76,0.0102,lotado
27,55023,29.76,0.0102,lotado
31,55024,29.76,0.0102,lotado
31,55025,29.76,0.0102,lotado
32,55026,29.76,0.0102,lotado
32,55027,29.76,0.0102,lotado
32,55028,29.76,0.0102,lotado
32,55029,29.76,0.0102,lotado
32,55030,29.76,0.0102,lotado
30,55031,29.76,0.0102,lotado
32,55032,29.76,0.0102,lotado
32,55033,29.76,0.0102,lotado
27,55034,29.76,0.0102,lotado
27,55035,29.76,0.0102,lotado
25,55036,29.76,0.0102,lotado
25,55037,29.76,0.0102,lotado
25,55038,29.76,0.0102,lotado
26,55039,29.76,0.0102,lotado
26,55040,29.76,0.0102,lotado
25,55041,29.76,0.0102,lotado
23,55042,29.76,0.0102,lotado
23,55043,29.76,0.0102,lotado
24,55044,29.76,0.0102,lotado
23,55045,29.76,0.0102,lotado
24,55046,29.76,0.0102,lotado
24,55047,29.76,0.0102,lotado
24,55048,29.76,0.0102,lotado
21,55049,29.76,0.0102,lotado
21,55050,29.76,0.0102,lotado
22,55051,29.76,0.0102,lotado
22,55052,29.76,0.0102,lotado
23,55053,29.76,0.0102,lotado
24,55054,29.76,0.0102,lotado
25,55055,29.74,0.0102,lotado
24,55056,29.74,0.0102,lotado
24,55057,29.74,0.0102,lotado
23,55058,29.74,0.0102,lotado
25,55059,29.74,0.0102,lotado
25,55060,29.74,0.0102,lotado
25,55061,29.74,0.0102,lotado
25,55062,29.74,0.0102,lotado
25,55063,29.74,0.0102,lotado
24,55064,29.74,0.0102,lotado
23,55065,29.74,0.0102,lotado
23,55066,29.74,0.0102,lotado
23,55067,29.74,0.0102,lotado
23,55068,29.74,0.0102,lotado
20,55069,29.74,0.0102,lotado
20,55070,29.74,0.0102,lotado
22,55071,29.74,0.0102,lotado
22,55072,29.74,0.0102,lotado
21,55073,29.74,0.0102,lotado
21,55074,29.74,0.0102,lotado
21,55075,29.74,0.0102,lotado
20,55076,29.74,0.0102,lotado
21,55077,29.74,0.0102,lotado
20,55078,29.74,0.0102,lotado
20,55079,29.74,0.0102,lotado
20,55080,29.74,0.0102,lotado
19,55081,29.74,0.0102,lotado
19,55082,29.74,0.0102,lotado
20,55083,29.74,0.0102,lotado
20,55084,29.74,0.0102,lotado
19,55085,29.74,0.0102,lotado
20,55086,29.74,0.0102,lotado
21,55087,29.74,0.0102,lotado
21,55088,29.74,0.0102,lotado
20,55089,29.74,0.0102,lotado
20,55090,29.74,0.0102,lotado
20,55091,29.74,0.0102,lotado
20,55092,29.74,0.0102,lotado
19,55093,29.74,0.0102,lotado
19,55094,29.74,0.0102,lotado
19,55095,29.74,0.0102,lotado
17,55096,29.74,0.0102,lotado
17,55097,29.74,0.0102,lotado
17,55098,29.74,0.0102,lotado
18,55099,29.74,0.0102,lotado
18,55100,29.74,0.0102,lotado
18,55101,29.74,0.0102,lotado
21,55102,29.74,0.0102,lotado
21,55103,29.74,0.0102,lotado
20,55104,29.74,0.0102,lotado
20,55105,29.74,0.0102,lotado
20,55106,29.74,0.0102,lotado
20,55107,29.74,0.0102,lotado
20,55108,29.74,0.0102,lotado
20,55109,29.74,0.0102,lotado
21,55110,29.74,0.0102,lotado
21,55111,29.74,0.0102,lotado
18,55112,29.74,0.0102,lotado
17,55113,29.74,0.0102,lotado
16,55114,29.74,0.0102,lotado
17,55115,29.72,0.0102,lotado
18,55116,29.72,0.0102,lotado
18,55117,29.72,0.0102,lotado
18,55118,29.72,0.0102,lotado
16,55119,29.72,0.0102,lotado
16,55120,29.72,0.0102,lotado
16,55121,29.72,0.0102,lotado
16,55122,29.72,0.0102,lotado
17,55123,29.72,0.0102,lotado
17,55124,29.72,0.0102,lotado
18,55125,29.72,0.0102,lotado
16,55126,29.72,0.0102,lotado
16,55127,29.72,0.0102,lotado
16,55128,29.72,0.0102,lotado
16,55129,29.72,0.0102,lotado
17,55130,29.72,0.0102,lotado
17,55131,29.72,0.0102,lotado
18,55132,29.72,0.0102,lotado
19,55133,29.72,0.0102,lotado
18,55134,29.72,0.0102,lotado
17,55135,29.72,0.0102,lotado
17,55136,29.72,0.0102,lotado
17,55137,29.72,0.0102,lotado
17,55138,29.72,0.0102,lotado
15,55139,29.72,0.0102,lotado
15,55140,29.72,0.0102,lotado
15,55141,29.72,0.0102,lotado
14,55142,29.72,0.0102,lotado
13,55143,29.72,0.0102,lotado
13,55144,29.72,0.0102,lotado
14,55145,29.72,0.0102,lotado
14,55146,29.72,0.0102,lotado
16,55147,29.72,0.0102,lotado
17,55148,29.72,0.0102,lotado
17,55149,29.72,0.0102,lotado
17,55150,29.72,0.0102,lotado
22,55151,29.72,0.0102,lotado
22,55152,29.72,0.0102,lotado
25,55153,29.72,0.0102,lotado
25,55154,29.72,0.0102,lotado
25,55155,29.72,0.0102,lotado
25,55156,29.72,0.0102,lotado
24,55157,29.72,0.0102,lotado
24,55158,29.72,0.0102,lotado
24,55159,29.72,0.0102,lotado
24,55160,29.72,0.0102,lotado
19,55161,29.72,0.0102,lotado
19,55162,29.72,0.0102,lotado
18,55163,29.72,0.0102,lotado
18,55164,29.72,0.0102,lotado
20,55165,29.72,0.0102,lotado
21,55166,29.72,0.0102,lotado
21,55167,29.72,0.0102,lotado
21,55168,29.72,0.0102,lotado
22,55169,29.72,0.0102,lotado
23,55170,29.72,0.0102,lotado
22,55171,29.72,0.0102,lotado
22,55172,29.72,0.0102,lotado
21,55173,29.72,0.0102,lotado
22,55174,29.72,0.0102,lotado
22,55175,29.71,0.0102,lotado
22,55176,29.71,0.0102,lotado
23,55177,29.71,0.0102,lotado
23,55178,29.71,0.0102,lotado
23,55179,29.71,0.0102,lotado
23,55180,29.71,0.0102,lotado
23,55181,29.71,0.0102,lotado
23,55182,29.71,0.0102,lotado
23,55183,29.71,0.0102,lotado
23,55184,29.71,0.0102,lotado
23,55185,29.71,0.0102,lotado
23,55186,29.71,0.0102,lotado
23,55187,29.71,0.0102,lotado
23,55188,29.71,0.0102,lotado
22,55189,29.71,0.0102,lotado
22,55190,29.71,0.0102,lotado
24,55191,29.71,0.0102,lotado
28,55192,29.71,0.0102,lotado
28,55193,29.71,0.0102,lotado
28,55194,29.71,0.0102,lotado
29,55195,29.71,0.0102,lotado
28,55196,29.71,0.0102,lotado
30,55197,29.71,0.0102,lotado
32,55198,29.71,0.0102,lotado
32,55199,29.71,0.0102,lotado
32,55200,29.71,0.0102,lotado
30,55201,29.71,0.0102,lotado
26,55202,29.71,0.0102,lotado
27,55203,29.71,0.0102,lotado
28,55204,29.71,0.0102,lotado
26,55205,29.71,0.0102,lotado
26,55206,29.71,0.0102,lotado
26,55207,29.71,0.0102,lotado
27,55208,29.71,0.0102,lotado
26,55209,29.71,0.0102,lotado
26,55210,29.71,0.0102,lotado
25,55211,29.71,0.0102,lotado
25,55212,29.71,0.0102,lotado
23,55213,29.71,0.0102,lotado
22,55214,29.71,0.0102,lotado
22,55215,29.71,0.0102,lotado
24,55216,29.71,0.0102,lotado
24,55217,29.71,0.0102,lotado
24,55218,29.71,0.0102,lotado
24,55219,29.71,0.0102,lotado
24,55220,29.71,0.0102,lotado
24,55221,29.71,0.0102,lotado
23,55222,29.71,0.0102,lotado
23,55223,29.71,0.0102,lotado
23,55224,29.71,0.0102,lotado
23,55225,29.71,0.0102,lotado
22,55226,29.71,0.0102,lotado
22,55227,29.71,0.0102,lotado
22,55228,29.71,0.0102,lotado
22,55229,29.71,0.0102,lotado
22,55230,29.71,0.0102,lotado
21,55231,29.71,0.0102,lotado
21,55232,29.71,0.0102,lotado
20,55233,29.71,0.0102,lotado
21,55234,29.71,0.0102,lotado
21,55235,29.69,0.0102,lotado
21,55236,29.69,0.0102,lotado
21,55237,29.69,0.0102,lotado
21,55238,29.69,0.0102,lotado
21,55239,29.69,0.0102,lotado
22,55240,29.69,0.0102,lotado
22,55241,29.69,0.0102,lotado
20,55242,29.69,0.0102,lotado
20,55243,29.69,0.0102,lotado
20,55244,29.69,0.0102,lotado
19,55245,29.69,0.0102,lotado
23,55246,29.69,0.0102,lotado
23,55247,29.69,0.0102,lotado
24,55248,29.69,0.0102,lotado
24,55249,29.69,0.0102,lotado
23,55250,29.69,0.0102,lotado
23,55251,29.69,0.0102,lotado
23,55252,29.69,0.0102,lotado
22,55253,29.69,0.0102,lotado
22,55254,29.69,0.0102,lotado
22,55255,29.69,0.0102,lotado
19,55256,29.69,0.0102,lotado
18,55257,29.69,0.0102,lotado
19,55258,29.69,0.0102,lotado
20,55259,29.69,0.0102,lotado
21,55260,29.69,0.0102,lotado
22,55261,29.69,0.0102,lotado
23,55262,29.69,0.0102,lotado
23,55263,29.69,0.0102,lotado
24,55264,29.69,0.0102,lotado
24,55265,29.69,0.0102,lotado
24,55266,29.69,0.0102,lotado
25,55267,29.69,0.0102,lotado
25,55268,29.69,0.0102,lotado
27,55269,29.69,0.0102,lotado
25,55270,29.69,0.0102,lotado
24,55271,29.69,0.0102,lotado
23,55272,29.69,0.0102,lotado
23,55273,29.69,0.0102,lotado
22,55274,29.69,0.0102,lotado
22,55275,29.69,0.0102,lotado
22,55276,29.69,0.0102,lotado
20,55277,29.69,0.0102,lotado
20,55278,29.69,0.0102,lotado
16,55279,29.69,0.0102,lotado
15,55280,29.69,0.0102,lotado
16,55281,29.69,0.0102,lotado
15,55282,29.69,0.0102,lotado
14,55283,29.69,0.0102,lotado
14,55284,29.69,0.0102,lotado
14,55285,29.69,0.0102,lotado
15,55286,29.69,0.0102,lotado
15,55287,29.69,0.0102,lotado
14,55288,29.69,0.0102,lotado
14,55289,29.69,0.0102,lotado
14,55290,29.69,0.0102,lotado
14,55291,29.69,0.0102,lotado
14,55292,29.69,0.0102,lotado
14,55293,29.69,0.0102,lotado
14,55294,29.69,0.0102,lotado
14,55295,29.67,0.0102,lotado
14,55296,29.67,0.0102,lotado
15,55297,29.67,0.0102,lotado
15,55298,29.67,0.0102,lotado
14,55299,29.67,0.0102,lotado
14,55300,29.67,0.0102,lotado
14,55301,29.67,0.0102,lotado
15,55302,29.67,0.0102,lotado
17,55303,29.67,0.0102,lotado
17,55304,29.67,0.0102,lotado
17,55305,29.67,0.0102,lotado
17,55306,29.67,0.0102,lotado
16,55307,29.67,0.0102,lotado
16,55308,29.67,0.0102,lotado
15,55309,29.67,0.0102,lotado
15,55310,29.67,0.0102,lotado
15,55311,29.67,0.0102,lotado
14,55312,29.67,0.0102,lotado
12,55313,29.67,0.0102,lotado
12,55314,29.67,0.0102,lotado
12,55315,29.67,0.0102,lotado
13,55316,29.67,0.0102,lotado
13,55317,29.67,0.0102,lotado
15,55318,29.67,0.0102,lotado
15,55319,29.67,0.0102,lotado
15,55320,29.67,0.0102,lotado
15,55321,29.67,0.0102,lotado
15,55322,29.67,0.0102,lotado
17,55323,29.67,0.0102,lotado
17,55324,29.67,0.0102,lotado
17,55325,29.67,0.0102,lotado
18,55326,29.67,0.0102,lotado
18,55327,29.67,0.0102,lotado
16,55328,29.67,0.0102,lotado
15,55329,29.67,0.0102,lotado
15,55330,29.67,0.0102,lotado
15,55331,29.67,0.0102,lotado
15,55332,29.67,0.0102,lotado
14,55333,29.67,0.0102,lotado
14,55334,29.67,0.0102,lotado
14,55335,29.67,0.0102,lotado
13,55336,29.67,0.0102,lotado
14,55337,29.67,0.0102,lotado
14,55338,29.67,0.0102,lotado
13,55339,29.67,0.0102,lotado
13,55340,29.67,0.0102,lotado
13,55341,29.67,0.0102,lotado
18,55342,29.67,0.0102,lotado
19,55343,29.67,0.0102,lotado
19,55344,29.67,0.0102,lotado
19,55345,29.67,0.0102,lotado
19,55346,29.67,0.0102,lotado
19,55347,29.67,0.0102,lotado
20,55348,29.67,0.0102,lotado
20,55349,29.67,0.0102,lotado
20,55350,29.67,0.0102,lotado
20,55351,29.67,0.0102,lotado
16,55352,29.67,0.0102,lotado
15,55353,29.67,0.0102,lotado
14,55354,29.67,0.0102,lotado
14,55355,29.66,0.0102,lotado
15,55356,29.66,0.0102,lotado
14,55357,29.66,0.0102,lotado
13,55358,29.66,0.0102,lotado
13,55359,29.66,0.0102,lotado
13,55360,29.66,0.0102,lotado
13,55361,29.66,0.0102,lotado
14,55362,29.66,0.0102,lotado
14,55363,29.66,0.0102,lotado
14,55364,29.66,0.0102,lotado
15,55365,29.66,0.0102,lotado
14,55366,29.66,0.0102,lotado
18,55367,29.66,0.0102,lotado
18,55368,29.66,0.0102,lotado
18,55369,29.66,0.0102,lotado
18,55370,29.66,0.0102,lotado
19,55371,29.66,0.0102,lotado
19,55372,29.66,0.0102,lotado
17,55373,29.66,0.0102,lotado
17,55374,29.66,0.0102,lotado
17,55375,29.66,0.0102,lotado
17,55376,29.66,0.0102,lotado
14,55377,29.66,0.0102,lotado
14,55378,29.66,0.0102,lotado
15,55379,29.66,0.0102,lotado
16,55380,29.66,0.0102,lotado
16,55381,29.66,0.0102,lotado
17,55382,29.66,0.0102,lotado
